stopPointRef,no_of_buses
NSR:Quay:53349,1085
NSR:Quay:30778,915
NSR:Quay:19755,809
NSR:Quay:79103,305
NSR:Quay:2047,850
NSR:Quay:102152,384
NSR:Quay:35240,215
NSR:Quay:30541,3026
15258515,578
NSR:Quay:47523,763
NSR:Quay:62718,785
NSR:Quay:50398,1907
NSR:Quay:58960,353
NSR:Quay:73090,1079
NSR:Quay:95254,419
NSR:Quay:6446,756
NSR:Quay:52857,546
NSR:Quay:94913,253
NSR:Quay:48418,404
NSR:Quay:69939,1842
NSR:Quay:104741,366
14163297,666
NSR:Quay:22640,2176
NSR:Quay:20648,712
NSR:Quay:23435,913
NSR:Quay:20384,1373
NSR:Quay:65231,421
NSR:Quay:105325,183
NSR:Quay:79481,332
NSR:Quay:20326,669
NSR:Quay:88977,759
NSR:Quay:88912,957
NSR:Quay:52722,1243
NSR:Quay:1361,652
NSR:Quay:32433,332
NSR:Quay:76707,349
NSR:Quay:87344,603
NSR:Quay:98361,1015
NSR:Quay:93706,404
NSR:Quay:103295,666
NSR:Quay:21034,88
NSR:Quay:106381,824
NSR:Quay:105696,369
NSR:Quay:56844,570
NSR:Quay:27922,386
NSR:Quay:72982,550
NSR:Quay:109511,228
NSR:Quay:74970,688
NSR:Quay:77116,394
NSR:Quay:1982,772
NSR:Quay:88614,872
NSR:Quay:96424,508
NSR:Quay:90135,689
NSR:Quay:94558,570
NSR:Quay:21563,333
NSR:Quay:85981,820
NSR:Quay:109145,374
NSR:Quay:104544,367
NSR:Quay:27768,819
NSR:Quay:62107,936
NSR:Quay:58943,325
NSR:Quay:88056,377
14437277,294
NSR:Quay:23800,374
NSR:Quay:105471,180
NSR:Quay:45272,352
NSR:Quay:15167,805
NSR:Quay:62084,325
NSR:Quay:90114,572
NSR:Quay:35890,603
NSR:Quay:88820,816
NSR:Quay:28764,948
NSR:Quay:6666,343
NSR:Quay:14192,212
NSR:Quay:42724,455
NSR:Quay:58419,788
NSR:Quay:39989,303
NSR:Quay:21049,516
NSR:Quay:88503,252
15282611,578
NSR:Quay:76591,58
NSR:Quay:54212,484
NSR:Quay:82801,478
NSR:Quay:82994,378
NSR:Quay:26563,191
NSR:Quay:69629,58
NSR:Quay:15362,331
NSR:Quay:62109,325
NSR:Quay:16831,745
NSR:Quay:106334,368
NSR:Quay:13730,222
NSR:Quay:37178,388
NSR:Quay:6842,378
NSR:Quay:90511,502
NSR:Quay:25532,176
NSR:Quay:21284,456
NSR:Quay:12030,264
NSR:Quay:30988,370
NSR:Quay:31731,164
NSR:Quay:15417,218
NSR:Quay:60611,254
NSR:Quay:56797,226
NSR:Quay:79260,337
14437237,316
NSR:Quay:65044,2
NSR:Quay:62284,696
NSR:Quay:100750,343
NSR:Quay:62560,247
NSR:Quay:60295,388
NSR:Quay:25267,85
NSR:Quay:55472,254
NSR:Quay:75223,550
NSR:Quay:102491,546
NSR:Quay:69269,192
NSR:Quay:106562,103
NSR:Quay:108405,228
NSR:Quay:21062,452
NSR:Quay:105790,368
NSR:Quay:109659,593
NSR:Quay:37708,248
NSR:Quay:77871,277
NSR:Quay:75827,183
NSR:Quay:75731,239
NSR:Quay:39939,612
NSR:Quay:32094,183
NSR:Quay:53221,192
NSR:Quay:59272,65
NSR:Quay:78042,82
NSR:Quay:85841,261
NSR:Quay:109529,182
14417502,106
NSR:Quay:88451,213
NSR:Quay:72558,85
NSR:Quay:69420,18
14417467,84
NSR:Quay:78111,74
NSR:Quay:34467,3
NSR:Quay:67295,21
NSR:Quay:997,1
NSR:Quay:12010,2
14322293,21
NSR:Quay:109084,9
NSR:Quay:96823,44402
NSR:Quay:37110,16683
NSR:Quay:55719,3871
NSR:Quay:34329,5122
NSR:Quay:36129,5971
NSR:Quay:48804,8157
NSR:Quay:69874,17146
NSR:Quay:10147,18163
NSR:Quay:11011,86701
NSR:Quay:28806,1448
NSR:Quay:86828,8872
NSR:Quay:92293,507
NSR:Quay:7643,27759
NSR:Quay:82570,2221
NSR:Quay:12079,130910
NSR:Quay:106944,43169
NSR:Quay:57164,3437
NSR:Quay:8082,96639
NSR:Quay:11833,31865
NSR:Quay:5334,1158
NSR:Quay:11460,24500
NSR:Quay:29549,10249
NSR:Quay:10206,35732
NSR:Quay:70082,38174
NSR:Quay:25227,1545
NSR:Quay:88659,1379
NSR:Quay:85003,572
NSR:Quay:10854,27930
NSR:Quay:48618,20314
NSR:Quay:18090,14715
NSR:Quay:26140,9471
NSR:Quay:30063,33817
NSR:Quay:76409,14996
NSR:Quay:8813,17350
NSR:Quay:46706,36523
NSR:Quay:68408,2687
NSR:Quay:22356,6947
NSR:Quay:45910,25053
NSR:Quay:18133,7234
NSR:Quay:8858,16331
NSR:Quay:28507,265
NSR:Quay:8273,23450
NSR:Quay:37186,3167
NSR:Quay:8707,16184
NSR:Quay:52054,16085
NSR:Quay:53241,137350
NSR:Quay:98048,764
NSR:Quay:7357,63865
NSR:Quay:55770,35643
NSR:Quay:68760,4675
NSR:Quay:81760,2244
NSR:Quay:22241,373
NSR:Quay:4513,13002
NSR:Quay:6859,45116
NSR:Quay:18242,3259
NSR:Quay:105488,22184
NSR:Quay:29249,10665
NSR:Quay:13780,2178
NSR:Quay:47751,36760
NSR:Quay:74436,1243
NSR:Quay:66220,6464
14436760,2420
NSR:Quay:33965,3687
NSR:Quay:34279,22103
NSR:Quay:35691,32045
NSR:Quay:11402,26857
NSR:Quay:33832,10757
NSR:Quay:74435,4298
NSR:Quay:69984,1596
NSR:Quay:12094,35546
NSR:Quay:4676,22180
NSR:Quay:55869,33168
NSR:Quay:108757,6915
NSR:Quay:74974,1106
NSR:Quay:83538,919
NSR:Quay:49439,61837
NSR:Quay:90812,7211
NSR:Quay:4051,8812
NSR:Quay:75430,28740
NSR:Quay:9274,6316
NSR:Quay:58053,2446
NSR:Quay:6633,11602
NSR:Quay:56958,3784
NSR:Quay:38843,18243
NSR:Quay:50758,4041
NSR:Quay:14467,11469
NSR:Quay:97745,2935
NSR:Quay:106288,363
NSR:Quay:77388,184
NSR:Quay:43610,570
NSR:Quay:40372,1392
NSR:Quay:42801,1916
NSR:Quay:30160,11899
NSR:Quay:86571,808
14497107,293
NSR:Quay:50802,1495
NSR:Quay:54291,42542
NSR:Quay:48461,60109
NSR:Quay:35065,5022
NSR:Quay:62082,915
NSR:Quay:51709,814
NSR:Quay:5227,15384
NSR:Quay:10155,33078
NSR:Quay:57606,2816
NSR:Quay:42853,17967
NSR:Quay:37206,381
NSR:Quay:37410,939
NSR:Quay:100294,2322
NSR:Quay:36247,6158
NSR:Quay:32277,9256
NSR:Quay:30628,5069
NSR:Quay:32194,2301
NSR:Quay:95190,5337
NSR:Quay:40301,15931
NSR:Quay:37333,362
NSR:Quay:66707,476
NSR:Quay:55033,2871
NSR:Quay:65606,5464
NSR:Quay:33088,10302
NSR:Quay:49194,16650
NSR:Quay:5234,1498
14011905,9255
NSR:Quay:83051,1551
NSR:Quay:33287,12199
NSR:Quay:69383,17129
NSR:Quay:34940,16470
NSR:Quay:42258,10672
NSR:Quay:37336,1577
NSR:Quay:33060,9195
NSR:Quay:35551,918
NSR:Quay:49638,8546
NSR:Quay:66976,1279
NSR:Quay:50232,2835
NSR:Quay:21418,6736
NSR:Quay:79558,9372
NSR:Quay:85067,1653
NSR:Quay:18037,8662
NSR:Quay:67728,21752
NSR:Quay:27414,2865
NSR:Quay:92953,893
NSR:Quay:74677,219
NSR:Quay:4988,1309
NSR:Quay:6690,13951
NSR:Quay:91897,2501
NSR:Quay:37313,5124
NSR:Quay:96681,1480
NSR:Quay:44806,5582
NSR:Quay:67429,525
14281162,373
14387866,4905
NSR:Quay:40877,982
NSR:Quay:57822,1061
NSR:Quay:68816,5958
NSR:Quay:83410,2193
NSR:Quay:26202,769
NSR:Quay:75187,3168
NSR:Quay:49287,6633
NSR:Quay:7353,12014
NSR:Quay:52393,1407
NSR:Quay:50006,1739
NSR:Quay:73657,13969
NSR:Quay:48734,16966
NSR:Quay:27066,1246
NSR:Quay:45187,1873
NSR:Quay:82934,638
NSR:Quay:28306,16761
NSR:Quay:103175,1777
NSR:Quay:50290,7195
NSR:Quay:92710,805
NSR:Quay:96810,2233
NSR:Quay:53179,966
NSR:Quay:91558,992
NSR:Quay:58369,2483
NSR:Quay:17466,4419
NSR:Quay:57851,3740
NSR:Quay:11473,2623
NSR:Quay:13378,2109
NSR:Quay:70305,1174
NSR:Quay:47845,3326
NSR:Quay:51988,6996
NSR:Quay:49277,2726
NSR:Quay:36568,3553
NSR:Quay:15365,623
NSR:Quay:95375,1163
NSR:Quay:7448,10599
NSR:Quay:7578,732
NSR:Quay:26870,1619
NSR:Quay:96359,449
NSR:Quay:44114,574
NSR:Quay:4777,5614
NSR:Quay:79000,737
NSR:Quay:84778,1766
NSR:Quay:73458,1471
NSR:Quay:91094,2049
NSR:Quay:92643,1203
NSR:Quay:10339,5965
NSR:Quay:104922,1274
NSR:Quay:29005,774
NSR:Quay:104853,2549
NSR:Quay:47267,4481
NSR:Quay:18043,1837
NSR:Quay:48752,3259
NSR:Quay:96508,240
NSR:Quay:93033,3623
NSR:Quay:27294,1343
NSR:Quay:3085,6908
NSR:Quay:32593,566
NSR:Quay:90313,1692
NSR:Quay:104670,1291
NSR:Quay:43000,382
NSR:Quay:12595,5500
NSR:Quay:13340,2324
NSR:Quay:73292,6658
NSR:Quay:70653,328
NSR:Quay:81450,858
NSR:Quay:17653,1147
NSR:Quay:76849,371
NSR:Quay:96934,2549
NSR:Quay:67398,1488
NSR:Quay:587,1430
NSR:Quay:30050,3449
NSR:Quay:105904,814
NSR:Quay:55110,1414
NSR:Quay:87399,2197
NSR:Quay:43615,919
NSR:Quay:38261,934
NSR:Quay:73689,775
NSR:Quay:77697,346
NSR:Quay:3781,2285
NSR:Quay:54476,1551
NSR:Quay:4071,183
NSR:Quay:66549,1368
NSR:Quay:53528,2697
NSR:Quay:13338,1636
NSR:Quay:19485,560
16542,942
NSR:Quay:94890,485
NSR:Quay:61605,794
NSR:Quay:41841,493
14333774,1602
NSR:Quay:34153,326
NSR:Quay:31016,329
NSR:Quay:70120,827
NSR:Quay:74941,515
NSR:Quay:2184,1441
NSR:Quay:32962,737
NSR:Quay:54491,1173
NSR:Quay:56399,4108
NSR:Quay:48815,685
NSR:Quay:22344,1692
NSR:Quay:17704,1020
NSR:Quay:3096,960
NSR:Quay:35416,389
NSR:Quay:8343,188
NSR:Quay:15881,477
NSR:Quay:51971,499
NSR:Quay:46717,545
NSR:Quay:1701,2557
NSR:Quay:30424,381
NSR:Quay:21301,376
14497060,417
NSR:Quay:11992,1185
NSR:Quay:5158,527
NSR:Quay:85641,928
NSR:Quay:84485,903
NSR:Quay:29039,774
14163378,559
NSR:Quay:106796,316
NSR:Quay:91996,824
NSR:Quay:94091,568
NSR:Quay:48652,1638
NSR:Quay:101075,229
14397603,670
NSR:Quay:77223,235
NSR:Quay:97300,2514
NSR:Quay:84954,1320
NSR:Quay:93180,471
NSR:Quay:108407,982
NSR:Quay:13867,1328
NSR:Quay:45680,788
NSR:Quay:36166,491
NSR:Quay:39457,455
NSR:Quay:17698,1020
NSR:Quay:62069,437
NSR:Quay:91443,340
NSR:Quay:1014,327
NSR:Quay:6623,546
NSR:Quay:55607,1246
NSR:Quay:77668,628
NSR:Quay:77682,349
NSR:Quay:98400,555
NSR:Quay:88878,783
NSR:Quay:43408,493
NSR:Quay:4017,705
NSR:Quay:89380,689
NSR:Quay:68730,1356
NSR:Quay:84435,1675
NSR:Quay:12643,474
NSR:Quay:37242,250
NSR:Quay:16640,518
NSR:Quay:79895,197
NSR:Quay:43331,488
NSR:Quay:70890,2136
NSR:Quay:65931,214
NSR:Quay:32886,704
NSR:Quay:82121,822
NSR:Quay:72722,1074
NSR:Quay:47492,298
NSR:Quay:105932,510
NSR:Quay:16352,1605
NSR:Quay:30671,335
NSR:Quay:1323,691
14322375,833
NSR:Quay:54767,3222
NSR:Quay:93254,571
NSR:Quay:105131,183
NSR:Quay:65144,387
NSR:Quay:45929,912
NSR:Quay:22943,601
NSR:Quay:4709,1079
NSR:Quay:38364,997
NSR:Quay:27680,1055
NSR:Quay:38348,540
NSR:Quay:11236,566
NSR:Quay:52603,476
NSR:Quay:74164,1720
NSR:Quay:391,1543
NSR:Quay:30754,411
NSR:Quay:94168,382
NSR:Quay:106444,184
14133231,2150
NSR:Quay:22714,159
NSR:Quay:106565,799
NSR:Quay:103419,125
NSR:Quay:58490,486
NSR:Quay:17985,186
NSR:Quay:30340,773
NSR:Quay:28749,769
NSR:Quay:105205,545
14437285,319
14322416,887
NSR:Quay:104779,662
NSR:Quay:4387,207
NSR:Quay:20848,464
NSR:Quay:50859,457
NSR:Quay:73721,183
NSR:Quay:108145,464
NSR:Quay:16950,786
NSR:Quay:36695,501
NSR:Quay:16876,783
NSR:Quay:60599,254
NSR:Quay:13454,315
NSR:Quay:90530,382
NSR:Quay:85546,1728
NSR:Quay:94082,476
NSR:Quay:58223,435
NSR:Quay:79219,311
NSR:Quay:79339,357
NSR:Quay:91448,591
NSR:Quay:69583,1262
NSR:Quay:98158,381
NSR:Quay:24441,912
NSR:Quay:62145,915
NSR:Quay:1034,303
NSR:Quay:77037,960
NSR:Quay:23633,364
NSR:Quay:32348,179
NSR:Quay:89086,754
NSR:Quay:91747,489
NSR:Quay:49846,487
NSR:Quay:32803,324
NSR:Quay:69438,370
NSR:Quay:6738,191
NSR:Quay:92711,268
NSR:Quay:18960,371
NSR:Quay:118001,652
NSR:Quay:13175,205
14281061,372
NSR:Quay:42371,268
NSR:Quay:71694,158
NSR:Quay:72758,728
NSR:Quay:75747,400
NSR:Quay:78037,182
NSR:Quay:8699,176
NSR:Quay:52634,437
15040136,578
NSR:Quay:95213,433
NSR:Quay:37039,351
NSR:Quay:46281,537
NSR:Quay:101809,168
NSR:Quay:92056,531
14381468,464
NSR:Quay:50404,328
NSR:Quay:93920,348
NSR:Quay:73000,181
NSR:Quay:106557,104
NSR:Quay:31725,165
NSR:Quay:21616,139
NSR:Quay:103204,290
NSR:Quay:34886,103
NSR:Quay:77356,35
17351,13
NSR:Quay:101323,79
17387,113
NSR:Quay:52132,96
NSR:Quay:92781,50
0621104501,24
NSR:Quay:109787,2
NSR:Quay:9489,6
NSR:Quay:24659,3
9025915063861199,1
NSR:Quay:92200,2217
NSR:Quay:4958,4409
NSR:Quay:47518,74582
NSR:Quay:69469,48558
NSR:Quay:85372,22118
NSR:Quay:11059,147769
NSR:Quay:30532,22663
NSR:Quay:17980,14810
NSR:Quay:1986,13213
NSR:Quay:45173,14474
NSR:Quay:61864,85
NSR:Quay:17302,17673
NSR:Quay:97024,96874
NSR:Quay:73581,65216
NSR:Quay:10650,2927
NSR:Quay:46610,52991
NSR:Quay:82666,2856
NSR:Quay:11400,27075
NSR:Quay:84025,2678
NSR:Quay:30014,26317
NSR:Quay:16011,206
NSR:Quay:82621,1822
NSR:Quay:22669,6601
NSR:Quay:8266,23098
NSR:Quay:82214,3153
NSR:Quay:22573,369
NSR:Quay:76640,1821
NSR:Quay:42761,16365
NSR:Quay:98824,18040
NSR:Quay:36477,5513
NSR:Quay:34123,17280
NSR:Quay:58343,12647
NSR:Quay:27648,193
NSR:Quay:30356,2666
NSR:Quay:28522,996
NSR:Quay:91632,28608
NSR:Quay:313,12556
NSR:Quay:6636,45445
NSR:Quay:17854,7068
NSR:Quay:68086,8549
NSR:Quay:56429,7212
NSR:Quay:11178,78316
NSR:Quay:84465,11310
NSR:Quay:48373,32428
NSR:Quay:91043,21298
NSR:Quay:54826,65128
NSR:Quay:12836,12356
NSR:Quay:2942,4334
NSR:Quay:72657,9177
NSR:Quay:80145,1961
NSR:Quay:5934,4553
NSR:Quay:40086,11244
NSR:Quay:65456,9318
NSR:Quay:47504,423
NSR:Quay:7516,36351
NSR:Quay:10716,39706
NSR:Quay:5849,29203
NSR:Quay:108486,31533
NSR:Quay:18618,1068
NSR:Quay:24557,18618
NSR:Quay:11851,31714
NSR:Quay:12680,1692
NSR:Quay:29161,16909
NSR:Quay:38199,24301
NSR:Quay:66061,3682
NSR:Quay:41178,36296
NSR:Quay:52882,744
NSR:Quay:8038,23370
NSR:Quay:72713,2194
NSR:Quay:8054,53752
NSR:Quay:3264,11367
NSR:Quay:6512,571
NSR:Quay:39982,26864
NSR:Quay:6167,2883
NSR:Quay:54876,23781
NSR:Quay:48621,16770
NSR:Quay:23559,872
NSR:Quay:12718,18138
NSR:Quay:5221,37711
NSR:Quay:101062,13360
NSR:Quay:30153,11898
NSR:Quay:77076,843
NSR:Quay:49171,28294
NSR:Quay:19219,2343
NSR:Quay:44822,8636
NSR:Quay:68797,1185
NSR:Quay:84748,670
NSR:Quay:50781,4467
NSR:Quay:50255,629
NSR:Quay:6816,46005
NSR:Quay:4445,27937
NSR:Quay:44695,19073
NSR:Quay:10118,14055
NSR:Quay:47402,10245
NSR:Quay:83787,1802
NSR:Quay:48148,32778
NSR:Quay:56289,8641
NSR:Quay:52200,3823
NSR:Quay:51719,6331
NSR:Quay:55828,7280
NSR:Quay:45602,18679
NSR:Quay:12080,7932
NSR:Quay:16637,1694
NSR:Quay:85672,17090
NSR:Quay:2845,6800
NSR:Quay:55417,13891
NSR:Quay:38745,19073
14322349,946
NSR:Quay:110163,14066
NSR:Quay:77015,838
NSR:Quay:4729,6085
NSR:Quay:12996,797
NSR:Quay:12721,17795
NSR:Quay:10358,15523
NSR:Quay:11505,24510
NSR:Quay:42074,3012
NSR:Quay:9828,7885
NSR:Quay:62974,781
NSR:Quay:60781,950
NSR:Quay:108001,10159
NSR:Quay:81587,2434
NSR:Quay:26628,4530
NSR:Quay:92887,3311
NSR:Quay:91942,876
NSR:Quay:55928,5363
NSR:Quay:7574,11553
NSR:Quay:50261,4284
NSR:Quay:45938,7648
NSR:Quay:32455,15493
NSR:Quay:32517,1925
NSR:Quay:30565,17963
NSR:Quay:31623,879
NSR:Quay:36505,8648
NSR:Quay:39401,981
NSR:Quay:71166,26819
NSR:Quay:54960,9662
NSR:Quay:43719,16536
NSR:Quay:36259,6160
NSR:Quay:93290,400
NSR:Quay:57634,7308
NSR:Quay:30240,16109
NSR:Quay:78467,712
NSR:Quay:46512,52137
NSR:Quay:107740,3293
NSR:Quay:56372,8226
NSR:Quay:58169,2350
NSR:Quay:44883,20838
NSR:Quay:35688,6006
NSR:Quay:103631,4118
NSR:Quay:406,5185
NSR:Quay:9699,10550
NSR:Quay:12571,4980
NSR:Quay:11964,28239
NSR:Quay:29827,2026
NSR:Quay:30481,9484
NSR:Quay:47220,7840
14114667,3929
NSR:Quay:55447,868
NSR:Quay:31761,7913
NSR:Quay:13099,4821
NSR:Quay:47323,20425
NSR:Quay:50860,1713
NSR:Quay:5218,6510
NSR:Quay:14029,1933
NSR:Quay:5958,3900
NSR:Quay:10,2789
NSR:Quay:6501,8494
NSR:Quay:40461,419
NSR:Quay:22725,2158
NSR:Quay:25550,1606
14313596,4303
NSR:Quay:27298,1344
NSR:Quay:12740,1567
NSR:Quay:77899,8979
NSR:Quay:48796,1938
NSR:Quay:97135,574
NSR:Quay:49263,1472
NSR:Quay:98106,568
NSR:Quay:101312,426
NSR:Quay:39952,2165
NSR:Quay:10467,485
NSR:Quay:34349,5738
NSR:Quay:50963,1772
NSR:Quay:40500,1916
NSR:Quay:39308,6288
NSR:Quay:19880,36
NSR:Quay:88563,1038
NSR:Quay:29223,5088
NSR:Quay:17528,317
NSR:Quay:5969,260
NSR:Quay:51113,1370
NSR:Quay:32198,556
NSR:Quay:69347,484
NSR:Quay:71047,3093
NSR:Quay:27859,4569
14313563,1201
NSR:Quay:70047,2061
NSR:Quay:54426,3759
NSR:Quay:53194,2347
NSR:Quay:74074,3708
NSR:Quay:39822,5748
NSR:Quay:105590,6499
NSR:Quay:9981,2289
NSR:Quay:47642,3365
NSR:Quay:52905,746
NSR:Quay:6317,490
NSR:Quay:96554,721
NSR:Quay:15088,1623
NSR:Quay:52747,904
NSR:Quay:102459,1397
NSR:Quay:27538,379
NSR:Quay:76405,485
NSR:Quay:15069,339
NSR:Quay:1508,873
NSR:Quay:84020,2716
NSR:Quay:7160,3403
NSR:Quay:69820,1949
NSR:Quay:49612,4305
NSR:Quay:22958,1926
NSR:Quay:70819,1393
NSR:Quay:94621,974
NSR:Quay:80071,3201
NSR:Quay:100526,1934
NSR:Quay:56534,2535
NSR:Quay:60284,1227
NSR:Quay:20757,453
NSR:Quay:76570,546
NSR:Quay:67962,669
NSR:Quay:92594,662
NSR:Quay:1860,450
NSR:Quay:25518,457
NSR:Quay:93664,1182
NSR:Quay:5655,824
NSR:Quay:108956,807
NSR:Quay:92680,5738
NSR:Quay:29417,787
14181264,2698
NSR:Quay:58709,862
NSR:Quay:73549,550
NSR:Quay:22706,1274
NSR:Quay:6466,546
NSR:Quay:86458,1315
NSR:Quay:41243,1448
NSR:Quay:48192,369
NSR:Quay:72990,218
NSR:Quay:68586,5462
NSR:Quay:58446,1094
NSR:Quay:6773,490
NSR:Quay:87857,570
NSR:Quay:33960,3204
NSR:Quay:85941,3141
NSR:Quay:103036,1218
NSR:Quay:62319,527
NSR:Quay:53003,2255
NSR:Quay:66850,944
NSR:Quay:91508,544
NSR:Quay:19174,725
NSR:Quay:104064,939
NSR:Quay:103178,1218
NSR:Quay:52005,239
NSR:Quay:55747,6857
NSR:Quay:10048,1241
NSR:Quay:72654,1351
NSR:Quay:100234,237
NSR:Quay:36249,237
14114668,3479
NSR:Quay:46984,1106
NSR:Quay:50439,1813
NSR:Quay:90553,647
NSR:Quay:47299,732
NSR:Quay:40191,1373
NSR:Quay:52130,685
NSR:Quay:44501,759
NSR:Quay:42566,267
NSR:Quay:86914,1598
NSR:Quay:105902,1753
NSR:Quay:76647,778
NSR:Quay:94294,929
NSR:Quay:1753,625
NSR:Quay:106585,565
NSR:Quay:68738,1349
NSR:Quay:16542,534
NSR:Quay:93391,996
NSR:Quay:109760,1711
NSR:Quay:82523,952
NSR:Quay:94448,977
NSR:Quay:3316,589
NSR:Quay:95557,402
NSR:Quay:76711,359
NSR:Quay:79368,918
NSR:Quay:97319,370
NSR:Quay:71857,545
NSR:Quay:83384,869
NSR:Quay:33679,922
NSR:Quay:203,497
NSR:Quay:52641,3720
NSR:Quay:92250,4283
NSR:Quay:23785,1144
NSR:Quay:96330,875
NSR:Quay:30965,693
15040134,578
NSR:Quay:27981,576
NSR:Quay:87587,1716
NSR:Quay:84894,375
NSR:Quay:22403,891
NSR:Quay:40088,3068
NSR:Quay:88379,862
NSR:Quay:80693,923
NSR:Quay:20501,1192
NSR:Quay:98257,1008
NSR:Quay:78345,366
NSR:Quay:35453,326
NSR:Quay:73542,1688
NSR:Quay:65612,689
NSR:Quay:18667,1068
NSR:Quay:89760,2037
NSR:Quay:3061,352
NSR:Quay:31522,488
NSR:Quay:17800,358
NSR:Quay:72112,1489
NSR:Quay:59121,325
NSR:Quay:56758,1849
NSR:Quay:36421,723
NSR:Quay:19154,572
NSR:Quay:25355,556
NSR:Quay:69603,810
NSR:Quay:2075,302
NSR:Quay:12613,413
NSR:Quay:95921,646
NSR:Quay:36359,347
NSR:Quay:58787,990
NSR:Quay:86553,418
NSR:Quay:2019,1205
NSR:Quay:15535,546
NSR:Quay:87995,1004
NSR:Quay:2978,541
NSR:Quay:43435,802
NSR:Quay:44554,570
NSR:Quay:71245,899
NSR:Quay:79111,720
NSR:Quay:97399,330
NSR:Quay:23880,559
16912,194
NSR:Quay:95158,1044
NSR:Quay:85410,599
NSR:Quay:25060,350
NSR:Quay:34126,164
NSR:Quay:94723,490
NSR:Quay:85318,340
NSR:Quay:69268,237
NSR:Quay:12932,1156
NSR:Quay:37543,541
NSR:Quay:42730,1725
NSR:Quay:36683,1147
NSR:Quay:62676,785
NSR:Quay:32435,238
NSR:Quay:46760,486
NSR:Quay:58138,991
NSR:Quay:58234,324
NSR:Quay:20801,795
NSR:Quay:103721,457
NSR:Quay:95166,192
NSR:Quay:97413,749
NSR:Quay:79158,1182
NSR:Quay:66339,370
NSR:Quay:103052,184
NSR:Quay:108247,473
NSR:Quay:47608,461
NSR:Quay:46236,242
NSR:Quay:52018,239
NSR:Quay:13481,316
NSR:Quay:89883,412
NSR:Quay:27876,959
14133209,751
NSR:Quay:100331,261
NSR:Quay:50893,996
NSR:Quay:88275,201
NSR:Quay:61521,84
NSR:Quay:75302,390
NSR:Quay:72197,833
NSR:Quay:28504,226
NSR:Quay:74933,465
NSR:Quay:101234,261
NSR:Quay:90529,392
NSR:Quay:75001,672
NSR:Quay:93073,934
NSR:Quay:101395,355
NSR:Quay:34270,451
15282609,578
NSR:Quay:46001,550
NSR:Quay:62043,1285
NSR:Quay:56692,453
NSR:Quay:20447,178
NSR:Quay:33099,178
NSR:Quay:52107,573
NSR:Quay:33622,180
NSR:Quay:71838,147
NSR:Quay:48170,186
NSR:Quay:14123,621
NSR:Quay:89563,229
NSR:Quay:12726,186
NSR:Quay:14825,204
NSR:Quay:71149,582
NSR:Quay:104719,164
NSR:Quay:46466,261
NSR:Quay:16948,171
NSR:Quay:66359,349
NSR:Quay:5239,383
NSR:Quay:96655,382
NSR:Quay:72059,183
NSR:Quay:3494,584
NSR:Quay:4333,159
NSR:Quay:96624,268
NSR:Quay:1812,215
NSR:Quay:103334,530
NSR:Quay:6166,719
NSR:Quay:110566,82
NSR:Quay:65489,290
NSR:Quay:23982,739
17389,53
NSR:Quay:108472,181
NSR:Quay:34863,314
NSR:Quay:95012,307
NSR:Quay:34170,351
NSR:Quay:32333,370
NSR:Quay:35979,330
NSR:Quay:1951,240
NSR:Quay:20435,303
NSR:Quay:1255,122
NSR:Quay:71327,305
NSR:Quay:90825,439
NSR:Quay:13054,329
NSR:Quay:62608,255
NSR:Quay:72005,333
NSR:Quay:47179,177
NSR:Quay:14888,201
NSR:Quay:78140,182
NSR:Quay:104273,148
NSR:Quay:79779,197
NSR:Quay:79469,167
NSR:Quay:71118,181
NSR:Quay:59004,5
NSR:Quay:37433,131
NSR:Quay:36277,33
NSR:Quay:34425,3
9025915002854901,1
NSR:Quay:5216,37662
NSR:Quay:33275,5839
NSR:Quay:9629,42992
NSR:Quay:89167,820
NSR:Quay:33110,31902
NSR:Quay:36664,8521
NSR:Quay:103978,623
NSR:Quay:49189,22648
NSR:Quay:97768,16921
NSR:Quay:26135,4464
NSR:Quay:94406,35577
NSR:Quay:3524,1100
NSR:Quay:37220,5015
NSR:Quay:91502,24348
NSR:Quay:43506,35321
NSR:Quay:24633,14443
NSR:Quay:84325,2334
NSR:Quay:35277,3670
NSR:Quay:88453,20585
NSR:Quay:75707,60062
NSR:Quay:11282,21683
NSR:Quay:35570,30733
NSR:Quay:26945,454
NSR:Quay:31374,7543
NSR:Quay:70014,56090
NSR:Quay:45335,11940
NSR:Quay:23439,913
NSR:Quay:19713,2110
NSR:Quay:72870,37126
NSR:Quay:97519,6976
NSR:Quay:90459,12684
NSR:Quay:36657,11949
NSR:Quay:4761,4626
NSR:Quay:26634,4421
NSR:Quay:49680,19400
NSR:Quay:7665,28008
NSR:Quay:73722,1572
NSR:Quay:7352,10203
NSR:Quay:6270,20761
NSR:Quay:50452,12202
NSR:Quay:91572,410
NSR:Quay:3932,36969
NSR:Quay:12272,26655
NSR:Quay:9186,30296
NSR:Quay:10140,42007
NSR:Quay:86829,2066
NSR:Quay:51650,6208
NSR:Quay:42619,648
NSR:Quay:8869,9231
NSR:Quay:54134,24181
NSR:Quay:6193,7397
NSR:Quay:13508,10285
NSR:Quay:76641,368
NSR:Quay:12220,64449
NSR:Quay:42304,27130
NSR:Quay:29735,2864
NSR:Quay:51601,1356
NSR:Quay:43882,17135
NSR:Quay:6594,10455
NSR:Quay:4018,13751
